STN Code,Sampling Date,Month,Sampling Time,Stn Name,Type Water Body,Name Of Water Body,River Basin,District,State Name,Mon Agency,Frequency,Major Polluting Sources,Use Based Class, Use of Water in Down Stream, Visibility Effluent Discharge,Weather,Approx Depth,Human Activities,Floating Matter,Color,Odor,Flow,Temperature,Dissolved O2,pH,Conductivity,BOD,Nitrate N,Fecal Coliform,Total Coliform,Fecal Streptococci,Turbidity,Phenophelene Alkanity,Total Alkalinity,Chlorides,COD,Total Kjeldahl N,Amonia N,Hardness CaCo3,Calcium CaCo3,Magnesium CaCo3,Sulphate,Sodium,Total Dissolved Solids,Total Fixed Solids,Total Suspended Solids,Phosphate,Boron,Potassium,Flouride,Remark,latitude,longitude
2664,45725,Sep,0.583333333,"Darna river at Sansari, Village. Sansari,Taluka. Nashik,District. Nashik.",River,Darna ,Darna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,NA,5.3,8.3,185,3.8,1.32,12,210,1.8(BDL),4.14,5(BDL),34,10.5,12,1.5(BDL),0.4,42,24,18,16.14,7.61,150,116,49,0.86,0.5(BDL),1(BDL),0.2(BDL),NA,19° 54.350’,73° 50.546’
1253,45878,Sep,0.416666667,"Girna river at Malegaon road bridge, Village. Malegaon, Taluka. Malegaon, District. Nashik.",River,Girrna ,Girrna ,Nashik,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Bathing,Yes,Clear,None,0,NA,5.6,8.2,289,4.6,2.83,21,540,1.8(BDL),194,5(BDL),56,15,16,1.5(BDL),0.75,70,40,30,19.14,15.13,231,178,151,0.84,0.5(BDL),1(BDL),0.2(BDL),NA,20°32.106’,74°31.220’
1251,45847,Sep,0.458333333,"Tapi river at U/s, Bhusawal,Village. Bhusawal Railway Colony, Taluka. Bhusawal, District. Jalgaon.",River,Tapi ,Tapi ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Clear,Less than 50cm,Others,No,Clear,Odor Free,1,24,5.5,8.3,140,4,0.84,17,220,1.8(BDL),3.92,5(BDL),22,7.5,12,1.5(BDL),0.4,26,14,12,6.4,5(BDL),111,90,52,0.57,0.5(BDL),1(BDL),0.2(BDL),NA,21°03.671’,75°47.537’
1313,45847,Sep,0.625,"Tapi river at Ajnad village, Village.Ajnad , Taluka. Raver, District.Jalgaon.",River,Tapi ,Tapi ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Clear,Less than 50cm,Others,No,Clear,Odor Free,1,24,5,8.1,253,4.8,2.5,20,430,1.8(BDL),192,5(BDL),52,13,16,1.5(BDL),0.4,62,36,26,17.38,13.25,202,183,123,0.75,0.5(BDL),1(BDL),0.2(BDL),NA,21°14.696’,76°08.898’
2658,45878,Sep,0.5,"Bori river, D/S of Amalner, Village. Amalner, Taluka. Jalgaon, District. Jalgaon.",River,Bori ,Bori ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Clear,Less than 50cm,Others,No,Clear,Odor Free,1,23,5.2,8.1,254,4.2,2.18,24,430,1.8(BDL),194,5(BDL),52,13,16,1.5(BDL),0.4,62,36,26,14.85,13.24,204,165,187,1.84,0.5(BDL),1(BDL),0.2(BDL),NA,21º 03.360',75º 04.283'
2667,45878,Sep,0.416666667,"Hiwara river at  D/S of Pachora, Village. Pachora,Taluka. Jalgaon,District. Jalgaon.",River,Hiwara ,Hiwara ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Clear,Less than 50cm,Others,No,Clear,Odor Free,1,23,5.2,8.3,143,4,2.59,24,350,1.8(BDL),5.06,5(BDL),24,8,16,1.5(BDL),0.4,30,16,14,7.51,5(BDL),114,89,48,0.61,0.5(BDL),1(BDL),0.2(BDL),NA,20º 40.031',75º 21.464'
2674,45847,Sep,0.638888889,"Mor river  near Padalashe, Village. Padalashe,Taluka. Jalgaon, District. Jalgaon.",River,Mor ,Mor ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Clear,Less than 50cm,Others,No,Clear,Odor Free,1,24,5.6,8.3,143,3.8,1.08,26,540,1.8(BDL),3.18,5(BDL),24,9,12,1.5(BDL),0.4,30,16,14,7.08,5(BDL),112,86,43,0.6,0.5(BDL),1(BDL),0.2(BDL),NA,21º 06.455',75º 47.515'
2710,45878,Sep,0.666666667,"Titur river at  D/S of Chalisgaon, Village. Chalisgaon,Taluka. Jalgaon,District. Jalgaon.",River,Titur ,Titur ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,1,24,4.7,8.1,243,4.8,3.66,14,210,1.8(BDL),186,5(BDL),50,13,20,1.5(BDL),0.95,60,36,24,19.98,13.75,196,158,221,1.45,0.5(BDL),1(BDL),0.2(BDL),NA,20º 27.987',75º 01.165'
2718,45847,Sep,0.395833333,"Waghur river at. Sakegaon before Confluence with Tapi river, Village. Sakegaon,Taluka. Jalgaon,District. Jalgaon.",River,Waghur ,Waghur ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Clear,Less than 50cm,Others,No,Clear,Odor Free,1,24,5.1,8.1,249,4.2,2.5,14,94,1.8(BDL),189,5(BDL),50,13,12,1.5(BDL),0.89,60,36,24,11.7,13.06,198,151,184,0.75,0.5(BDL),1(BDL),0.2(BDL),NA,21º 05.592',75º 41.642'
1252,45847,Sep,0.354166667,"Girna river at Jalgaon at intake of Girna pump huose, Village. Girna pump house area, Taluka. Jalgaon, District. Jalgaon.",River,Girna ,Girna ,Jalgaon,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Clear,Less than 50cm,Others,No,Clear,Odor Free,1,24,5.5,8.3,149,4,0.82,17,350,1.8(BDL),4.8,5(BDL),26,8,12,1.5(BDL),0.4,32,18,14,7.19,5.01,119,86,47,0.67,0.5(BDL),1(BDL),0.2(BDL),NA,20°59.372’,75°30.942’
1314,45756,Sep,0.534722222,"Tapi river at Ubad village near Gujratborder, Village. Ubad, Taluka. Shahada, District. Nandurbar.",River,Tapi ,Tapi ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,20,5.4,8.2,291,3.6,2.83,14,220,1.8(BDL),195,5(BDL),56,15,12,1.5(BDL),0.68,70,40,30,21.57,15.27,236,169,163,1.42,0.5(BDL),1(BDL),0.2(BDL),NA,21°31.799’,74°19.149’
2652,45725,Sep,0,"Amravati river at D/s. of Dondaicha, Village. Dondaicha, Taluka. Dhule, District. Dhule.",River,Amravati ,Amravati ,Dhule,Maharashtra,Maharashtra PCB,Monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No flowing water available,21º 19.688',74º 34.184'
2659,45756,Sep,0.375,"Burai river before confluence to Tapi river, Village. Mukudas, Taluka. Dhule, District. Dhule.",River,Burai ,Burai ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,16,5.4,8.3,289,3.8,2.62,25,430,1.8(BDL),188,5(BDL),58,14,12,1.5(BDL),0.58,70,42,28,24.07,15.7,233,189,158,1.15,0.5(BDL),1(BDL),0.2(BDL),NA,21º 18.077',75º 47.818'
2666,45756,Sep,0.444444444,"Gomai river D/s. of Shahada, Village. Shahada,Taluka. Dhule,District. Dhule.",River,Gomai ,Gomai ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,18,5.2,8.2,290,4,2.72,17,280,1.8(BDL),201,5(BDL),56,16,16,1.5(BDL),0.57,68,40,28,18.61,15.26,234,176,156,0.81,0.5(BDL),1(BDL),0.2(BDL),NA,21º 32.744',74º 27.618'
2670,45725,Sep,0.402777778,"Kan river at Sakri water works, Village. Sakri, Taluka. Dhule, District. Dhule.",River,Kan ,Kan ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,18,5.5,8.5,306,4,2.62,12,110,1.8(BDL),3.61,5(BDL),60,14,16,1.5(BDL),0.4,72,42,30,15.65,13.36,248,183,48,0.67,0.5(BDL),1(BDL),0.2(BDL),NA,20º 59.642',74º 17.48'
2684,45725,Sep,0.375,"Panzara river, Near Panzarakan SSK Ltd, Village. Panzara,Taluka. Dhule, District. Dhule.",River,Panzara ,Panzara ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,16,5.6,8.4,309,3.8,2.58,25,350,1.8(BDL),4.09,5(BDL),60,13.5,16,1.5(BDL),0.4,72,42,30,7.62,13.55,249,205,37,0.63,0.5(BDL),1(BDL),0.2(BDL),NA,20º 57.405',74º 17.598'
1907,45725,Sep,0.513888889,"Rangavali river at D/s of Navapur near Rangavali bridge, Village. Navapur, Taluka. Navapur, District. Nandurbar.",River,Rangavali ,Rangavali ,Dhule,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,20,5,8.5,320,4.8,2.7,14,350,1.8(BDL),3.28,5(BDL),62,14,20,1.5(BDL),0.52,76,44,32,19.08,14.36,256,209,33,0.63,0.5(BDL),1(BDL),0.2(BDL),NA,21°09.794',73°47.211'
1463,45725,Sep,0.395833333,"Nira river at Sarola bridge, Village. Sarola, Taluka.Bhor, District. Pune.",River,Nira ,Nira ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27.5,5.7,8.3,177,4.6,0.51,12,94,1.8(BDL),2.75,5(BDL),36,10.45,16,2.24,0.4,52,24,28,5(BDL),5.61,143,115,15,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,18°10.588',73°57.287 '
2191,45847,Sep,0.729166667,"Mutha river at Sangam bridge near Ganapathyghat, Village . Shivaji Nagar,  Taluka. Pune, District. Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,4.8,7.5,200,7.3,0.8,220,1600,12,1.78,5(BDL),38,14.2,20,1.5(BDL),0.61,62,30,32,9.4,6.54,160,126,12,0.8,0.51,BDL,0.7,NA,18°31.815’,73°51.662’
2192,45847,Sep,0.625,"Mula - Mutha river at Mundhawa bridge,Village. Mundhawa,Taluka. Haweli,District. Pune.",River,Mula Mutha ,Mula Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,5,7.2,238,8.6,0.79,94,1600,12,1.69,5(BDL),44,18.34,24,2.8,0.75,68,34,34,12.44,8.12,190,149,12,0.68,0.5(BDL),1.15,0.9,NA,18°32.206’,73°56.015’
2193,45847,Sep,0.4375,"Mula river at Aundh bridge, Village. Aundhgaon,Taluka. Haweli, District. Pune.",River,Mula ,Mula ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27.5,5.6,7.8,164,5.8,1.2,13,920,1.8(BDL),1.66,5(BDL),34,10.6,16,2.8,1.37,48,24,24,5(BDL),5(BDL),136,109,11,1.03,0.55,1(BDL),0.9,NA,18°34.049’,73°48.675’
2194,45847,Sep,0.625,"Mula river at Harrison bridge near Mula.Pawana sangam, Village. Bopodi,Taluka. Haweli, District. Pune.",River,Mula ,Mula ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27.5,5.1,7.6,177,7.6,0.42,26,1600,2,1.57,5(BDL),36,14.5,20,1.68,0.58,50,26,24,5(BDL),5(BDL),148,121,12,1.07,0.62,1(BDL),0.8,NA,18°34.462’,73°50.139’
2195,45697,Sep,0.545138889,"Nira river at D/s of Jubilant Organosis,  Village. Nimbut, Taluka. Baramati, District. Pune.",River,Nira ,Nira ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27.5,5.2,8,239,7.4,0.55,130,920,23,1.07,5(BDL),46,18.89,24,1.5(BDL),0.4,68,30,38,7.72,13.85,192,155,13,0.89,0.5(BDL),1.15,0.5,NA,18°06.093’,74°14.038’
2682,45697,Sep,0.770833333,"Nira river at U/s of Jubilant Organosis, Village. Nira (Dattaghat),Taluka. Baramati, District. Pune.",River,Nira ,Nira ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27.5,5.3,7.8,218,6,0.43,6.8,46,1.8(BDL),1.33,5(BDL),40,16.44,20,1.68,0.4,62,26,36,BDL,13.31,175,142,11,0.2(BDL),0.5(BDL),1.16,0.2(BDL),NA,18° 05.811’,74° 12.730’
2656,45697,Sep,0.545138889,"Bhima river. Backwater of Ujani Dam, near raw water pump house, Village. Kumbargaon, Taluka. Indapur, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27.5,6.2,8.3,830,3,0.82,23,170,4.5,3.28,5(BDL),144,99.97,8,1.68,0.67,234,116,118,57.08,74.01,667,536,15,0.2(BDL),0.5(BDL),4.26,0.2(BDL),NA,18° 16.341’,74° 47.893’
2678,45847,Sep,0.760416667,"Mutha river near Veer Savarkar Bhavan, Village. Pune  M.C, Taluka. Pune, District .Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,4,7.5,202,8.4,0.71,920,1600,33,1.98,5(BDL),36,31.14,24,1.5(BDL),0.49,58,28,30,10.59,6.97,162,131,10(BDL),1.05,0.66,1(BDL),0.8,NA,18° 31.287’,73° 51.018’
2679,45847,Sep,0.770833333,"Mutha river at Deccan bridge, Village. Deccan,Taluka. Pune, District. Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,3.7,7.4,202,9.2,0.91,430,1600,26,1.72,5(BDL),38,18.24,28,1.68,0.57,60,30,30,6.19,7.12,165,129,11,1.01,0.72,1.1,0.7,NA,18° 30.910’,73° 50.677’
1189,45847,Sep,0.503472222,"Bhima river at Pune (Mutha river) at U/s of Vithalwadi near Shankar Mandir, Village. Vithalwadi, Taluka. Haweli, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27.5,5.1,7.5,203,7.3,1.03,17,920,1.8(BDL),1.91,5(BDL),36,15,20,2.24,0.82,58,28,30,5(BDL),6.86,160,124,12,0.66,0.5(BDL),1(BDL),0.5,NA,18°29.012 ’,73°49.554’
1190,45847,Sep,0.708333333,"Bhima river at D/s of Bundgarden, Village . Yerwada,Taluka. Haweli, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,4.5,7.4,226,9,0.66,120,920,11,1.75,5(BDL),40,20.29,28,1.68,0.44,64,32,32,11.59,7.2,182,143,12,1,0.5(BDL),1.11,0.8,NA,18°32.647 ’,73°52.946’
1191,45697,Sep,0.4375,"Bhima river after confluence with Mula.Mutha at Pargaon near Vasant Bandara,Village. Pargaon,Taluka. Daund, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,5.1,7.7,433,8.2,0.56,49,350,11,1.1,5(BDL),88,36.59,24,1.5(BDL),0.4,122,62,60,28.41,30.19,348,275,11,0.2(BDL),0.5(BDL),3.08,0.2(BDL),NA,18°34.074 ’,74°22.681’
1192,45697,Sep,0.475694444,"Bhima river at Daund near Mahadev temple,Village. Daund, Taluka. Daund, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,None,Clear,Less than 50cm,Others,Yes,Clear,None,0,27,5.6,8.1,464,5.5,NA,70,540,17,1.3,5(BDL),94,35.54,20,1.68,0.68,132,68,64,39.99,37.39,368,293,12,0.2(BDL),0.5(BDL),1.81,0.2(BDL),NA,18°28.234 ’,74°35.235’
2680,45939,Sep,0.354166667,"Mutha river at Khadakvasla Dam, Village. Khadakvasla,Taluka. Haweli, District. Pune.",River,Mutha ,Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,6.9,7.8,123,2.4,0.82,6.8,1600,1.8(BDL),3.05,5(BDL),20(BDL),5(BDL),8,2.8,0.99,36,16,20,5(BDL),5(BDL),102,83,17,0.68,0.5(BDL),1(BDL),0.2(BDL),NA,18° 26.433’,73° 46.411’
2197,45939,Sep,0.503472222,"Indrayani river at D/s of Alandigaon, Village. Alandigaon, Taluka. Haweli, District. Pune.",River,Indrayani ,Indrayani ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,6,7.9,241,5.4,0.64,7.8,1600,1.8(BDL),1.06,5(BDL),40,17.64,20,2.24,0.87,68,32,36,5.29,8.43,185,144,12,0.82,0.72,1.57,0.7,NA,18°39.428’,73°54.600’
2655,45939,Sep,0.739583333,"Bhima river at Koregaon near Koregaon bridge, Village. Koregaon,Taluka. Shirur, District. Pune.",River,Bhima ,Bhima ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,6.5,8.2,272,4.6,0.85,21,540,1.8(BDL),1.32,5(BDL),42,22.19,16,1.68,0.63,76,36,40,10.51,9.44,212,172,12,0.37,0.5(BDL),1(BDL),0.2(BDL),NA,18° 38.712’,74° 03.303’
2665,45939,Sep,0.645833333,"Ghod river at Shirur, Village. Shirur,Taluka. Shirur,District. Pune.",River,Ghod ,Ghod ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,6.4,8.2,303,4,0.55,6.1,540,1.8(BDL),1.8,5(BDL),60,25.64,12,1.5(BDL),0.61,86,44,42,11.87,15.3,237,191,10(BDL),0.25,0.5(BDL),1(BDL),0.4,NA,18° 49.961’,74° 23.504’
2668,45939,Sep,0.461805556,"Indrayani river at D/s of Moshi village. Village. Moshi,  Taluka. Haweli, District. Pune.",River,Indrayani ,Indrayani ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,6.1,7.7,282,4.8,0.75,13,1600,1.8(BDL),1.12,5(BDL),62,19.99,16,2.8,0.95,80,40,40,9.45,9.63,225,179,12,0.9,0.68,1.93,0.6,NA,18° 41.019’,73° 52.713’
2669,45939,Sep,0.447916667,"Indrayani river at U/s of Moshigaon,Village. Moshi, Taluka. Haweli, District. Pune.",River,Indrayani ,Indrayani ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,6.6,7.8,204,3.8,0.56,11,1600,1.8(BDL),1.6,5(BDL),36,13.8,12,2.24,0.67,58,30,28,5.26,5.71,154,125,10(BDL),0.24,0.5(BDL),1(BDL),0.4,NA,18° 41.331’,73° 50.793’
2677,45939,Sep,0.753472222,"Mula.Mutha river at D/s of Theur, Village. Theur, Taluka. Haweli, District. Pune.",River,Mula Mutha ,Mula Mutha ,Pune,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,5.2,7.2,308,7.2,1.31,33,1600,11,2.48,5(BDL),62,16.39,24,3.92,1.68,86,46,40,32.8,18.14,248,201,11,0.88,0.5(BDL),1.46,0.6,NA,18° 31.846’,74° 20.895’
2715,45939,Sep,0.71875,"Vel river at Shikrapur, Village. Shikrapur,Taluka. Shirur, District. Pune.",River,Velu ,Velu ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,Industrial,Clear,Less than 50cm,Others,Yes,Clear,None,0,23,6.2,8.3,587,5,0.68,17,350,1.8(BDL),1.15,6,134,43.14,16,2.8,0.72,166,88,78,37.59,16.48,451,363,11,0.2(BDL),0.5(BDL),2.04,0.3,NA,18° 41.614’,74° 08.120’
2196,45725,Sep,0.548611111,"Pawana river at Sangavigaon,  Village. Sangavigaon, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Raining,Less than 50cm,Others,Yes,Clear,None,0,27,5.2,7.3,240,5.6,0.77,23,350,6.1,1(BDL),5(BDL),44,18.44,19.9,1.68,0.45,68,34,34,13.19,8.84,195,155,10(BDL),0.73,0.65,1.25,0.6,NA,18°34.540’,73°49.535’
2690,45725,Sep,0.774305556,"Pawana river at Kasarwadi, Village. Kasarwadi, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Raining,Less than 50cm,Others,Yes,Clear,None,0,27,4.6,7.2,282,8.4,1.01,47,540,11,1(BDL),5(BDL),56,24.09,23.9,2.24,0.79,78,40,38,13.73,11.67,228,179,11,0.93,1.11,1.67,0.7,NA,18° 36.137’,73° 49.306’
2691,45725,Sep,0.53125,"Pawana river at  Dapodi bridge, at Pawana. Mulla Sangam,  Village. Dapodi, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Raining,Less than 50cm,Others,Yes,Clear,None,0,27,4.9,7.2,346,8.2,0.99,110,1600,4,1.33,5(BDL),60,29.59,23.9,2.24,0.69,96,48,48,16.14,15.78,279,225,12,1.04,0.5(BDL),1.96,0.8,NA,18° 34.429’,73° 49.909’
2692,45725,Sep,0.6625,"Pawana river at Ravet Weir, Village. Ravet, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Raining,Less than 50cm,Others,Yes,Clear,None,0,27,5.8,7.7,175,4.6,0.88,21,170,1.8(BDL),1.82,5(BDL),20(BDL),9.8,8,1.68,0.57,50,24,26,7.24,5(BDL),142,117,11,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,18° 38.374’,73° 44.867’
2693,45725,Sep,0.756944444,"Pawana river at Chinchwadgaon, Village. Chinchwadgaon,Taluka. Haweli,District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Raining,Less than 50cm,Others,Yes,Clear,None,0,27,5.3,7.5,189,5.4,0.68,49,540,12,1(BDL),5(BDL),34,10.6,15.9,2.24,0.71,54,26,28,7.4,5(BDL),156,128,12,0.4,0.5(BDL),1(BDL),0.5,NA,18° 37.553’,73° 46.681’
2694,45725,Sep,0.795138889,"Pawana river at Pimprigaon, Village. Pimprigaon, Taluka. Haweli, District. Pune.",River,Pawana ,Pawana ,Pune,Maharashtra,Maharashtra PCB,Monthly,None,No Information,NA,None,Raining,Less than 50cm,Others,Yes,Clear,None,0,27,5.1,7.2,304,7,0.81,46,540,1.8(BDL),1(BDL),5(BDL),58,28.84,19.9,1.68,0.46,86,44,42,25.89,11.85,248,201,10(BDL),0.76,0.5(BDL),1.68,0.6,NA,18° 37.301’,73° 47.903’
36,45725,Sep,0.1875,"Krishna river at Krishna bridge, ( Krishna river at NH.4 bridge ) Village. Karad, Taluka. Karad, District. Satara.",River,Krishna ,Krishna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0,26.5,6.1,8.2,200,4.6,0.77,23,220,1.8(BDL),4.65,5(BDL),36,10.3,15.9,1.5(BDL),0.4,56,30,26,5.34,6.42,160,131,18,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,17°17.690’,74°11.321’
2186,45725,Sep,0.520833333,"Venna river at Varye, Village . Varye,Taluka. Satara, District. Satara.",River,Venna ,Venna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0,25,6.8,8.2,161,2.6,0.69,2,280,17,4.82,5(BDL),30,6.65,8,1.5(BDL),0.51,46,24,22,5(BDL),5(BDL),132,108,17,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,17°43.793’,73°58.928’
2187,45725,Sep,0.375,"Krishna river at Kshetra Mahuli, Village. Kshetra.Mahuli,Taluka. Mahuli, District. Satara.",River,Krishna ,Krishna ,Satara,Maharashtra,Maharashtra PCB,Monthly,Industrial Effluent,A (Drinking Water source without conventional treatment but after disinfection),NA,Industrial,Raining,Less than 50cm,"Bathing,Washing",Yes,Clear,Odor Free,0,25,5.9,8.3,246,5.4,0.49,31,540,6.1,2.2,5(BDL),42,10.4,19.9,1.5(BDL),0.4,70,34,36,5(BDL),7.27,198,162,12,0.2(BDL),0.5(BDL),1(BDL),0.2(BDL),NA,17°41.735’,74°03.286’
